cluster_id,centroid_lat,centroid_lon,student_count,avg_distance,max_distance,reachability_percentage
0,12.907060593943358,79.3250865211477,11,0.0,0.0,100.0
1,14.6506981,121.0039373,11,0.0,0.0,100.0
2,22.478627326547883,70.06680424679396,11,0.0,0.0,100.0
3,17.446355500000003,78.57643800000001,11,0.0,0.0,100.0
4,10.949081000000001,76.13754270000001,11,0.0,0.0,100.0
5,20.591434296444245,78.96193586242678,11,0.0,0.0,100.0
6,9.9424686,78.07013340000002,11,0.0,0.0,100.0
7,11.103460999999998,79.78605170000002,11,0.0,0.0,100.0
8,12.50720260457244,79.60565301690826,11,0.0,0.0,100.0
9,12.941698400000002,79.17117729999998,11,0.0,0.0,100.0
10,11.258870599999998,75.78563429999998,11,0.0,0.0,100.0
11,12.6715646,79.28739529999999,11,0.0,0.0,100.0
12,12.933610199883168,79.36270318762836,11,0.0,0.0,100.0
13,13.178152399999998,79.41296469999999,11,0.0,0.0,100.0
14,12.94166584630546,79.2370547392859,11,0.0,0.0,100.0
15,9.826919699999996,77.99039370000001,11,0.0,0.0,100.0
16,12.80236213822414,79.35390183747582,11,0.0,0.0,100.0
17,12.93242471755347,79.33441323207765,11,0.0,0.0,100.0
18,12.9319995,79.13755210000001,22,0.0,0.0,100.0
19,12.922921400000002,79.37689239999999,11,0.0,0.0,100.0
20,12.853438799999997,79.3690831,11,0.0,0.0,100.0
21,12.82898034146885,79.30689104504279,11,0.0,0.0,100.0
22,12.985091399999998,79.26558479999998,11,0.0,0.0,100.0
23,12.88843999094692,79.1411241719859,11,0.0,0.0,100.0
24,12.69818412601441,79.2971759665136,11,0.0,0.0,100.0
25,12.910856,79.4011921,11,0.0,0.0,100.0
26,12.962426396294482,79.13104998751818,11,0.0,0.0,100.0
27,12.92551930538689,79.36245451006927,10,0.0,0.0,100.0
28,12.949445979472062,79.32154879947055,11,0.0,0.0,100.0
29,12.9300792,79.26185310000001,11,0.0,0.0,100.0
30,12.9367973,79.18871149999998,11,0.0,0.0,100.0
31,12.9255946,79.34980540000001,11,0.0,0.0,100.0
32,12.9318021,79.22600290000001,11,0.0,0.0,100.0
33,12.922461499999999,79.39160500000001,11,0.0,0.0,100.0
34,12.690364305714052,79.29482125261602,11,0.0,0.0,100.0
35,12.503270500000001,79.6170475,11,0.0,0.0,100.0
36,12.502396,79.60271079999998,11,0.0,0.0,100.0
37,12.942790692786302,79.24839321586246,11,0.0,0.0,100.0
38,12.923981408681971,79.37162864484422,11,0.0,0.0,100.0
39,12.925767000000002,79.33499670000002,11,0.0,0.0,100.0
40,12.905059599999998,79.3175083,11,0.0,0.0,100.0
41,12.925810799999999,79.12945160000001,11,0.0,0.0,100.0
42,12.89767532983754,79.32017038379986,11,0.0,0.0,100.0
43,12.94352124731903,79.18622649228293,11,0.0,0.0,100.0
44,12.925561804648561,79.3564986550896,11,0.0,0.0,100.0
45,12.9171248304168,79.36993338345009,11,0.0,0.0,100.0
46,12.938668070070298,79.1667669763609,11,0.0,0.0,100.0
47,12.9175271,79.3588598,11,0.0,0.0,100.0
48,12.943360000000002,79.32477440000001,11,0.0,0.0,100.0
49,12.9036483988651,79.32990884092975,11,0.0,0.0,100.0
50,12.925715799999997,79.3643566,28,0.0,0.0,100.0
51,12.929482021435259,79.33552853368323,10,0.0,0.0,100.0
52,12.4983733908428,79.59957296752921,11,0.0,0.0,100.0
53,12.922338099999997,79.3671213,11,0.0,0.0,100.0
54,12.93285404508524,79.13897905383496,10,0.0,0.0,100.0
55,12.91906,79.3755172,11,0.0,0.0,100.0
56,12.911231845728242,79.32594734812525,11,0.0,0.0,100.0
57,12.94137186743177,79.18246117897891,10,0.0,0.0,100.0
58,12.93613113763829,79.16987499433094,11,0.0,0.0,100.0
59,12.9082785,79.32168739999999,11,0.0,0.0,100.0
60,12.9357186,79.3328679,11,0.0,0.0,100.0
61,12.904097000000002,79.32363099999999,11,0.0,0.0,100.0
62,12.928252433963042,79.3616141264458,11,0.0,0.0,100.0
63,12.936282299999998,79.36081190000002,11,0.0,0.0,100.0
64,12.942477547309492,79.23439307530212,11,0.0,0.0,100.0
65,12.92549534926758,79.35923199038292,11,0.0,0.0,100.0
66,12.925734900000002,79.3372263,11,0.0,0.0,100.0
67,12.93166675135012,79.33531547466714,11,0.0,0.0,100.0
68,12.93003285318207,79.33386325836182,11,0.0,0.0,100.0
69,12.68882481839873,79.29488162289002,10,0.0,0.0,100.0
70,12.92595444926735,79.36614259188094,11,0.0,0.0,100.0
71,12.9079964,79.32493410000001,22,0.0,0.0,100.0
72,12.932550052816028,79.3637594194995,11,0.0,0.0,100.0
73,12.906567933545979,79.3237841428796,11,0.0,0.0,100.0
74,12.92424618790085,79.37683448357276,11,0.0,0.0,100.0
75,12.93264394169463,79.1380750215079,11,0.0,0.0,100.0
76,12.932411138880832,79.36214854869273,11,0.0,0.0,100.0
77,12.92521305628461,79.3638081731991,11,0.0,0.0,100.0
78,12.925104400000002,79.37166590000001,11,0.0,0.0,100.0
79,12.926271956023152,79.36532801662148,11,0.0,0.0,100.0
80,12.922221643465248,79.37683954632783,11,0.0,0.0,100.0
81,12.932955576811052,79.13963042933972,11,0.0,0.0,100.0
82,12.92530581860604,79.36182175109863,10,0.0,0.0,100.0
83,12.907598829020749,79.32459677272196,11,0.0,0.0,100.0
84,12.92513736335942,79.36325285821738,11,0.0,0.0,100.0
85,12.92532293090102,79.3642024874293,11,0.0,0.0,100.0
86,12.50258916053379,79.60218671455596,11,0.0,0.0,100.0
87,12.92955583824526,79.33390027483196,11,0.0,0.0,100.0
88,12.93192755765629,79.33550951932997,10,0.0,0.0,100.0
89,12.9324523,79.1377447,11,0.0,0.0,100.0
90,12.924050481433659,79.37196452566432,11,0.0,0.0,100.0
91,12.90740906735868,79.32484723536098,11,0.0,0.0,100.0
92,12.92550796213295,79.36275522366927,11,0.0,0.0,100.0
93,12.9318919,79.3353479,10,0.0,0.0,100.0
94,12.933122795827062,79.13936427020987,11,0.0,0.0,100.0
95,12.925379534949142,79.36402000896206,11,0.0,0.0,100.0
96,12.907050390835288,79.32527900123651,11,0.0,0.0,100.0
97,12.92558815728807,79.36226163337707,11,0.0,0.0,100.0
98,12.92521556274229,79.36409523030134,11,0.0,0.0,100.0
99,12.925347756735489,79.36389604634235,2,0.0,0.0,18.181818181818183
100,12.932747230560018,79.13806952536802,11,2.0177807860577096e-12,2.017780786057709e-12,100.0
101,12.932815065254571,79.13891531483978,11,2.2930314697643463e-13,2.293031469764346e-13,100.0
102,12.92553888276097,79.35654048588017,11,2.0047552468686966e-12,2.004755246868696e-12,100.0
103,12.93185669211897,79.33536615103667,11,2.004704824847502e-12,2.004704824847502e-12,100.0
104,12.931684668318479,79.33531926403201,11,2.293031469764347e-13,2.2930314697643463e-13,100.0
